1555271050950,838725
1555276085839,838735
1555279686183,838744
1555283391419,838747
1555287291460,838759
1555290943997,838770
1555294843718,838770
1555298444007,838785
1555301744235,838813
1555305644004,838825
1555309460887,838837
1555313279830,838838
1555316880004,838853
1555320480055,838870
1555324180730,838913
1555328080491,838972
1555331980787,839006
1555335880692,839051
1555339780419,839096
1555343380696,839138
1555346980738,839175
1555350580754,839217
1555354480948,839242
1555358377861,839251
1555362277700,839254
1555366177495,839258
1555370005820,839266
1555373606134,839281
1555377206145,839279
1555381105829,839277
1555385005920,839281
1555388905247,839297
1555392505958,839323
1555396405334,839343
1555400119430,839352
1555403719831,839371
1555407619259,839397
1555411219775,839413
1555414890566,839446
1555418650192,839489
1555422549509,839528
1555426155038,839568
1555430050048,839587
1555433949760,839628
1555437549906,839648
1555441150700,839665
1555445050369,839670
1555448655822,839676
1555468982953,839717
1555472880389,839733
1555476780842,839770
1555480481751,839806
1555484114261,839821
1555487714654,839836
1555491615378,839847
1555495492978,839864
1555499093763,839897
1555502993032,839930
1555506593108,839954
1555510369900,839998
1555514269731,840035
1555518169441,840063
1555521770037,840093
1555525496758,840108
1555529380259,840123
1555532981427,840130
1555549263091,840171
1555552863154,840187
1555556463221,840198
1555560063680,840220
1555563363320,840247
1555567264165,840276
1555571163994,840289
1555574764129,840306
1555578663648,840297
1555582563147,840313
1555586163355,840331
1555589763361,840346
1555593363885,840356
1555597263566,840355
1555600864231,840377
1555604763629,840395
1555608415895,840428
1555612219896,840443
1555615888920,840451
1555619642692,840450
1555623543707,840453
1555627442161,840457
1555631043726,840462
1555634942583,840460
1555638542828,840459
1555642442401,840467
1555646342631,840485
1555646643135,840489
1555650542169,840508
1555654152055,840528
1555658041950,840545
1555661900671,840563
1555665500882,840576
1555669401087,840603
1555673001642,840634
1555676900843,840681
1555680503242,840716
1555684405401,840735
1555688288245,840796
1555692187606,840852
1555695959127,840869
1555699560001,840882
1555703160701,840895
1555707059283,840908
1555710659565,840909
1555714559368,840917
1555718159752,840938
1555721766166,840948
1555725659663,840976
1555729559169,840993
1555733160135,841037
1555733461606,841045
1555737066925,841106
1555740958921,841205
1555744858022,841279
1555748459974,841342
1555752060111,841391
1555755958433,841454
1555759858869,841508
1555763462318,841557
1555767365392,841632
1555771203662,841696
1555774975191,841759
1555778575804,841809
1555782175905,841830
1555786075250,841853
1555789676572,841868
1555793277936,841882
1555797176757,841889
1555801076989,841893
1555804677053,841927
1555808577212,841949
1555812476314,841996
1555816076819,842037
1555819679409,842083
1555820278148,842095
1555823880833,842159
1555827782147,842211
1555831680753,842247
1555835578726,842292
1555839178903,842341
1555843081628,842391
1555846979085,842423
1555850880106,842460
1555854717764,842485
1555858322144,842515
1555862218712,842553
1555868479063,842570
1555872079758,842585
1555875680095,842595
1555879579245,842599
1555883479191,842603
1555887080390,842608
1555890978979,842621
1555894770723,842624
1555898669382,842631
1555902269721,842638
1555906169018,842651
1555907370067,842655
1555911150857,842674
1555914751025,842687
1555918650762,842690
1555922550481,842700
1555926225225,842706
1555930124343,842732
1555933730448,842771
1555937333588,842801
1555941167326,842848
1555945008913,842962
1555948849183,843113
1555952747288,843204
1555956347786,843252
1555960246920,843269
1555963847980,843283
1555967747064,843287
1555971347421,843295
1555975247105,843310
1555978848445,843322
1555982747231,843344
1555986597221,843364
1555990198130,843371
1555993885441,843401
1555994185828,843413
1555997892474,843482
1556001792084,843521
1556005402904,843560
1556009291863,843618
1556012892224,843698
1556016807215,843791
1556020694835,843879
1556024414860,843983
1556028138259,844090
1556031922287,844197
1556035647343,844344
1556039537441,844446
1556043143749,844500
1556047039507,844523
1556050643489,844549
1556054539131,844565
1556058448104,844579
1556062337476,844607
1556065939080,844641
1556069838842,844668
1556073738346,844714
1556077338812,844741
1556081238438,844808
1556081539007,844814
1556085139219,844881
1556089037564,844948
1556092637770,844979
1556096457517,845030
1556100113871,845111
1556103714068,845205
1556107620426,845294
1556111478515,845361
1556115288818,845452
1556119179238,845585
1556122782156,845682
1556126680185,845743
1556130302065,845782
1556133902691,845802
1556137801802,845816
1556141402249,845823
1556145002442,845842
1556148901871,845867
1556152502076,845883
1556156103001,845909
1556160001987,845933
1556163901553,845965
1556165101973,845982
1556169001874,846040
1556172602414,846087
1556176502798,846113
1556180402103,846129
1556184002258,846187
1556187901587,846250
1556191502205,846280
1556195401405,846326
1556199248085,846342
1556203143160,846386
1556206745292,846426
1556210643331,846500
1556214243965,846537
1556217844288,846557
1556221744619,846570
1556225643959,846576
1556229517608,846585
1556233417955,846601
1556237318075,846617
1556241217456,846638
1556245117897,846663
1556249018829,846692
1556252017116,846734
1556255917379,846841
1556259816761,846919
1556263417139,846981
1556267317909,847105
1556270997563,847204
1556274598001,847332
1556278496874,847502
1556282101099,847656
1556285703892,847825
1556289360583,848010
1556292962111,848199
1556296859236,848350
1556300460007,848453
1556304359116,848501
1556307960086,848532
1556311560581,848549
1556315460106,848567
1556319359506,848588
1556322960221,848619
1556326860306,848694
1556330759281,848765
1556334360054,848852
1556338258594,848961
1556338559268,848977
1556342459488,849111
1556346060405,849231
1556349959229,849359
1556353561336,849455
1556357162444,849553
1556360940851,849648
1556364781542,849774
1556368382389,849891
1556371984393,849973
1556375590499,850069
1556379481537,850190
1556383082483,850283
1556386682497,850341
1556390582141,850388
1556394182588,850406
1556398082897,850423
1556415820051,850497
1556419427048,850541
1556423326366,850577
1556425426554,850597
1556429026808,850695
1556432925597,850746
1556436526790,850796
1556440128061,850856
1556443729578,850899
1556447626323,850971
1556451518238,851049
1556455419247,851136
1556459197954,851232
1556462810322,851326
1556466640508,851427
1556470241804,851509
1556473854469,851568
1556477739785,851601
1556481638309,851617
1556485238950,851625
1556488839692,851633
1556492738072,851651
1556496339110,851655
1556500239278,851684
1556504138266,851712
1556508038215,851752
1556511638908,851778
1556512237923,851784
1556515839038,851856
1556519738468,851925
1556523637710,851955
1556527479940,851991
1556531379111,852035
1556535278408,852094
1556538878522,852170
1556542479242,852224
1556546082694,852298
1556549920665,852397
1556553525962,852498
1556557420972,852566
1556561320079,852610
1556564923123,852632
1556568821104,852651
1556572720677,852655
1556576320896,852659
1556579922280,852662
1556583821287,852678
1556587720715,852718
1556591511382,852762
1556595411500,852796
1556598711388,852826
1556602611995,852889
1556606511550,852932
1556610411988,852978
1556614314054,853022
1556618032154,853106
1556621632509,853198
1556625234163,853287
1556629080002,853379
1556632857983,853480
1556636458006,853565
1556640300417,853677
